237	3	-0.55	-0.42	-0.08	0.24	0.27	0.19	0.07	-0.35	-0.05	0.22	0.22	0.36	0.135	0.07	0.03	0.12
238	3	0.44	-0.23	-0.5	-0.47	-0.96	-0.73	-0.33	-0.62	0.18	0.71	0.8	0.5	0.22	0.199	-0.11	0.42
239	3	0.01	-0.67	-0.36	-0.1	0.4	0.08	0.51	0.2	0.19	-0.26	0.11	0.18	0.03	0.024	-0.22	0.33
240	3	-0.37	-0.25	0.28	0.98	0.39	0.08	0.01	-0.05	-0.71	0.13	0.21	0.08	0.042	-0.36	-0.21	-0.34
241	3	0.1	0.15	-0.06	-0.21	0.3	-0.37	0.01	-0.04	0.03	0.19	0.15	0.09	0.019	-0.64	-0.07	0.12
242	3	-0.99	-0.25	0.43	0.5	0.26	0.05	-0.34	-0.16	-0.39	0.13	0.59	0.81	0.171	-0.11	0.07	-0.14
243	3	-1.12	-0.91	-0.78	0.25	1.36	0.78	0.35	-0.05	-0.44	-0.37	0.0	0.34	0.14	0.357	0.34	0.56
244	3	-0.97	-0.72	0.11	0.36	0.22	0.07	-0.28	-0.61	-0.27	0.51	0.69	0.33	-0.01	0.016	0.03	0.03
245	3	0.42	-0.79	1.26	0.59	0.08	-0.52	-0.21	-0.84	-0.59	-0.21	0.62	0.37	-0.04	-0.23	-0.309	0.0
246	3	0.33	0.25	1.37	0.88	0.03	-0.06	-0.39	-0.68	-0.85	0.35	0.3	-0.06	-0.37	-0.9	-0.33	0.0
247	3	0.46	-0.05	1.86	0.36	-1.03	-0.93	-0.6	-1.25	-0.6	0.74	0.89	0.62	0.26	-0.48	-0.35	-0.19
248	3	-0.44	-0.13	0.04	0.49	1.1	0.52	0.54	-0.29	-0.45	-0.85	-0.45	0.5	0.49	-0.093	-0.18	-0.23
249	3	-0.1	-0.72	0.03	0.28	0.54	0.85	0.43	-0.57	-0.44	0.12	0.36	0.45	0.54	0.56	-0.1	-1.44
250	3	-0.38	-0.19	-0.02	0.5	0.81	0.37	-0.59	-0.12	-0.21	-0.9	-0.05	0.83	0.6	-0.44	0.29	-0.15
251	3	-0.82	-0.54	-0.68	0.81	1.29	0.95	-0.09	-0.72	-0.54	-0.21	0.25	0.17	-0.28	0.083	0.0	0.52
252	3	0.0	0.44	0.94	0.53	0.13	-0.47	-1.03	-0.61	-0.39	0.21	0.43	0.04	0.01	-0.19	-0.119	0.0
253	3	0.31	0.09	1.0	0.57	0.15	-0.66	-0.35	-1.09	-0.34	-0.41	0.36	0.41	0.1	-0.308	0.02	0.1
254	3	-0.98	-1.09	-0.05	0.57	0.47	0.47	-0.16	-0.11	-0.22	0.2	0.32	0.35	0.49	-0.11	0.138	0.0
255	3	-0.07	0.06	0.07	0.71	0.61	0.71	0.36	0.05	-0.26	-0.75	-0.14	-0.06	0.38	-0.061	-0.31	-0.38
256	3	-0.64	-0.95	-1.17	0.47	0.32	0.81	0.0	0.24	0.36	-0.3	0.27	0.47	0.52	0.36	0.187	0.0
257	3	-0.43	-0.84	-1.22	0.05	0.63	0.57	0.54	0.29	0.21	-0.11	0.16	0.62	0.14	0.25	0.157	0.0
258	3	-0.48	-0.42	0.34	0.65	1.0	0.33	0.05	0.02	-0.54	-0.52	-0.07	0.02	0.08	-0.09	0.081	0.0
259	3	-0.35	-0.36	0.09	0.39	0.86	0.58	0.23	0.25	-0.2	-0.21	0.13	0.31	-0.16	-0.188	-0.82	-0.61
260	3	-0.53	-0.25	-0.99	0.33	0.63	0.44	-0.05	0.34	-0.36	-0.1	0.11	0.33	0.55	0.103	0.11	-0.16
261	3	1.37	0.72	-0.26	0.79	0.99	0.48	0.13	0.23	-0.19	-0.95	0.13	0.48	-0.85	-0.33	-0.37	-0.95
262	3	0.36	-0.01	0.3	0.59	0.84	0.26	-0.35	0.36	0.15	-1.16	-0.06	0.13	-0.66	-0.68	0.01	-0.26
263	3	0.63	-0.09	-0.51	0.12	0.66	0.32	-0.16	0.29	-0.08	-0.45	-0.01	0.17	0.24	0.029	0.34	-0.04
264	3	-0.95	-0.12	0.53	0.06	0.19	-0.32	0.18	0.05	-0.41	0.39	0.7	0.02	-0.01	-0.32	-0.05	0.0
265	3	0.06	-0.04	0.87	0.39	0.2	-0.1	-0.17	-0.5	-0.52	0.21	0.16	-0.098	-0.24	-0.74	-0.19	0.1
266	3	-0.44	-0.2	0.58	0.33	0.63	0.48	0.17	0.01	-0.28	-0.05	0.17	0.23	-0.33	-0.154	-0.25	-0.56
267	3	-0.16	0.25	0.22	0.25	0.04	-0.25	0.02	0.07	-0.01	0.31	0.17	0.08	-0.29	-0.11	-0.39	-0.26
268	3	-0.48	0.18	-0.14	-0.17	0.07	0.24	0.51	0.26	0.04	-0.3	-0.27	0.04	0.1	0.033	0.39	-0.06
269	3	0.4	-0.28	0.53	0.72	-0.16	-0.12	-0.94	-0.01	0.06	0.74	1.1	1.18	-0.28	-1.63	-0.74	-0.57
270	3	-0.24	0.14	0.25	0.35	0.54	0.27	-0.14	0.08	-0.34	-0.6	-0.23	0.21	0.48	-0.35	0.085	0.0
271	3	-0.13	-0.21	0.71	0.86	0.4	0.02	0.07	-0.13	-0.52	-0.19	-0.23	0.36	0.12	-0.316	-0.46	-0.57
272	3	0.85	0.97	1.31	0.28	0.24	-0.3	-0.8	-0.58	-0.61	0.24	0.35	-0.14	-0.11	-0.84	-0.51	-0.54
273	3	-0.21	0.68	1.66	1.03	-0.07	-0.21	-0.51	-0.94	-0.62	0.75	0.56	-0.01	-0.15	-0.84	-0.71	-1.09
274	3	-0.47	0.26	0.7	0.55	0.29	-0.09	0.22	0.07	0.07	0.31	0.39	0.02	-0.3	-0.11	-0.47	-0.55
275	3	-0.11	-0.72	-0.11	0.51	0.44	-0.24	-0.36	-1.12	-0.57	0.26	0.62	-0.52	0.08	-0.12	0.42	0.36
276	3	-0.6	-0.46	-0.04	1.14	1.58	0.77	-0.21	-0.58	-0.23	-0.71	-0.27	0.08	-0.6	-0.32	0.23	0.43
277	3	-0.86	0.21	0.75	0.19	0.04	-0.59	-0.59	-1.18	-0.16	0.68	0.91	0.23	0.14	-0.06	-0.2	-0.5
278	4	-0.79	-1.04	-0.49	-0.12	0.61	0.77	0.34	0.12	0.12	-0.35	0.15	0.22	0.37	0.29	0.17	0.14
279	4	-1.01	-0.48	-0.41	-0.44	0.63	0.54	0.56	0.32	-0.01	-0.21	-0.01	0.17	0.41	0.24	-0.34	0.14
280	4	-1.14	-0.7	-0.88	-0.73	-0.14	0.51	0.94	0.79	1.09	0.15	-0.23	-0.4	0.16	0.327	0.21	0.12
281	4	-0.67	-0.7	0.19	0.35	0.55	0.28	0.07	-0.06	-0.3	-0.09	0.12	0.26	0.206	0.36	0.08	-0.19
282	4	-0.15	-0.6	-0.37	-0.15	0.59	0.46	0.02	0.21	0.04	-0.4	-0.48	-0.06	0.21	0.44	0.34	0.26
283	4	-0.98	-1.49	-0.83	-0.56	-0.38	0.09	1.23	1.23	1.25	0.01	-0.57	0.01	-0.25	0.45	0.66	0.25
284	4	-0.84	-0.88	-1.13	-0.37	0.47	0.78	1.21	1.38	0.78	-0.57	-0.57	0.02	0.52	0.41	-0.27	0.35
285	4	-0.37	-0.56	-0.12	0.16	0.38	0.5	0.28	0.38	-0.17	-0.11	-0.27	0.131	0.51	0.39	-0.1	-0.31
286	4	-0.33	-0.79	-0.57	0.13	0.37	0.54	0.37	-0.13	-0.02	-0.43	0.01	0.53	0.54	0.232	0.28	0.25
287	4	-0.41	0.11	0.38	0.49	0.62	0.93	0.58	0.28	-0.4	-0.55	0.05	0.03	-0.04	-0.036	-0.64	-0.95
288	4	-0.83	-0.66	0.08	0.6	0.84	1.02	0.4	0.06	-0.33	-0.33	-0.01	0.15	0.167	0.16	-0.29	-0.52
289	4	-0.48	0.06	-0.01	0.31	0.37	0.27	0.35	0.31	-0.19	-0.27	-0.23	0.15	0.024	0.18	-0.24	-0.41
290	4	-0.89	0.07	0.42	-0.12	-0.31	-0.26	0.27	0.16	-0.1	-0.13	-0.06	0.14	0.147	0.51	0.46	0.12
291	4	-0.79	-0.28	-0.53	-0.22	-0.04	0.24	0.62	0.36	0.19	-0.69	-0.5	0.06	0.221	0.62	0.87	0.36
292	4	-0.2	-0.31	-1.25	0.05	0.63	0.73	0.31	0.44	0.05	-0.33	-0.27	0.08	0.26	-0.029	0.16	-0.13
293	4	-0.16	1.09	0.2	-0.22	-0.61	-0.39	0.15	0.29	0.13	-0.11	-0.32	-0.08	-0.12	0.23	0.149	0.0
294	4	0.51	0.35	0.02	-0.43	-0.37	0.01	0.33	0.57	0.49	-0.38	-0.38	-0.22	-0.178	-0.2	-0.36	0.21
295	4	-0.92	-0.47	-0.04	-0.09	0.06	0.77	0.8	0.12	-0.09	-0.04	-0.11	-0.07	-0.06	0.114	0.24	-0.11
296	4	-0.74	-0.74	-0.75	-0.23	0.04	0.08	0.04	-0.16	-0.2	0.01	0.15	0.32	0.503	0.72	0.96	0.67
297	4	-0.25	0.11	-0.45	-0.94	0.2	0.75	0.57	0.02	-0.06	0.06	-0.32	-0.5	0.18	0.33	0.64	0.16
298	4	-0.03	0.52	-0.33	0.13	0.57	0.62	0.04	0.12	-0.1	-0.45	-0.21	-0.09	0.045	0.07	0.09	-0.42
299	4	0.38	0.022	0.027	-0.092	0.156	-0.477	0.194	-0.1	-0.141	-0.131	0.114	0.194	-0.036	-0.017	-0.134	0.0
300	4	-0.96	-0.85	0.06	0.65	0.61	0.36	0.13	-0.32	-0.16	-0.37	0.09	0.37	0.228	0.52	0.32	-0.14
