147	2	-0.5	-0.28	-0.1	0.47	0.27	0.03	-0.26	-0.31	0.06	0.62	0.51	0.38	-0.172	-0.49	-0.86	0.02
148	2	-0.88	-1.15	1.09	0.4	0.44	0.45	-0.2	-0.72	-0.71	0.87	0.86	0.46	0.103	-0.21	-0.74	-0.25
149	2	-0.543	0.68	0.73	-0.46	-0.66	-0.16	-1.03	-1.25	-0.69	1.48	0.62	0.07	0.06	-0.311	-0.69	-0.16
150	2	0.23	-0.15	0.85	0.16	0.26	-0.34	-0.4	-0.47	-0.68	0.7	0.68	-0.04	-0.29	-0.5	-0.8	-0.11
151	2	-0.432	0.82	1.94	0.88	-0.81	-0.3	-0.95	-1.77	-1.2	1.37	0.91	0.33	-0.06	-0.433	-1.35	-0.49
152	2	-0.03	-0.37	1.27	0.42	-0.26	-0.67	-1.01	-0.55	-0.13	0.82	0.7	0.22	0.01	-0.45	-0.42	-0.26
153	2	-0.09	-0.45	1.26	0.31	-0.3	-0.11	-0.51	-0.82	-0.62	1.16	0.74	0.47	-0.07	-0.42	-0.82	-0.3
154	2	-0.27	0.6	1.1	-0.22	-0.07	-0.34	-0.75	-1.33	-0.64	1.1	0.52	-0.12	0.0070	-0.43	-0.42	0.09
155	2	-0.34	-0.25	1.1	0.77	0.24	-0.5	-0.34	-0.38	-0.7	0.53	0.34	0.15	0.03	-0.265	-0.49	-0.55
156	2	0.15	0.02	1.26	0.9	-0.02	-0.41	-0.59	-0.86	-0.7	0.58	0.23	0.23	-0.2	-0.06	-0.43	-0.83
157	2	-0.09	-0.42	1.24	0.46	-0.34	-0.48	-0.5	-1.03	-0.62	1.55	1.3	0.48	-0.3	-0.59	-1.68	-0.3
158	2	-0.39	0.25	1.31	0.34	-0.39	-0.29	-0.39	-0.67	-0.51	1.35	1.12	0.89	-0.86	-0.48	-1.07	-0.58
159	2	0.05	0.19	1.15	0.69	0.13	0.23	0.04	-0.65	-1.25	0.83	0.59	-0.36	-0.22	-0.357	-0.61	-0.75
160	2	-0.89	-0.2	1.26	0.42	-0.16	0.01	-0.54	-1.16	-0.68	0.78	0.94	0.51	0.09	-0.2	-0.684	0.0
161	2	0.18	-0.05	0.71	0.74	-0.47	-0.23	-0.87	-1.38	-0.34	0.95	0.8	0.08	0.17	-0.28	-0.37	-0.38
162	2	-0.19	-0.75	0.87	0.59	0.26	-0.36	-0.45	-0.55	-0.34	0.55	0.63	0.4	-0.12	-0.24	-0.54	-0.34
163	2	0.12	0.55	1.55	0.6	-0.84	-0.43	-0.79	-0.39	-0.53	0.54	0.61	0.2	-0.42	-0.43	-0.233	0.0
164	2	-0.81	0.09	0.92	0.27	-0.16	-0.05	-0.61	-0.73	-0.53	1.17	0.58	-0.01	0.27	-0.306	-0.58	-0.24
165	2	-1.73	-0.35	1.66	1.19	0.28	-0.31	-0.61	-1.65	-1.35	1.4	0.96	0.66	0.18	-0.46	-0.844	0.0
166	2	-0.59	0.75	1.64	1.32	0.3	-0.16	-0.67	-1.28	-1.39	0.95	0.9	0.47	-0.08	-0.507	-0.96	-1.08
167	2	-0.14	0.22	1.36	0.63	0.3	0.32	-0.52	-0.99	-0.97	0.67	0.63	0.29	0.02	-0.37	-1.17	-0.76
168	2	-0.54	0.08	0.89	0.74	0.3	0.3	0.22	0.05	-0.22	0.11	0.26	0.23	-0.05	-0.059	-0.83	-0.39
169	2	0.19	0.91	1.96	1.01	-0.65	-0.05	-0.49	-0.87	-0.21	0.2	1.0	0.62	0.05	-0.93	-0.95	-0.68
170	2	0.16	-0.64	0.9	0.84	0.49	0.21	-0.6	-0.511	-0.87	0.58	0.43	0.03	0.07	-1.03	-0.5	0.0
171	2	-0.1	0.14	1.05	0.5	0.14	0.34	0.13	-0.62	-0.72	0.72	0.48	0.18	-0.82	-0.26	-0.35	-0.45
172	2	-0.65	0.22	1.21	0.2	-0.28	-0.33	-0.58	-0.78	-0.21	0.82	0.9	0.21	-0.28	-0.376	-0.45	-0.73
173	2	0.3	-0.84	0.58	-0.14	-0.58	-0.26	-0.7	-0.95	-0.12	1.17	0.55	0.73	-0.03	-0.14	-0.33	0.25
174	2	-0.01	-0.33	0.99	0.47	0.09	-0.05	-0.23	-0.85	-0.29	0.43	0.4	0.46	0.13	-0.6	-0.25	-0.23
175	2	-0.76	0.0	1.24	0.79	0.2	-0.49	-0.67	-0.94	-1.0	1.06	1.02	0.55	-0.11	-0.302	-1.13	-0.54
176	2	-1.17	-0.73	0.1	0.27	-0.03	-0.28	-0.17	0.13	0.22	1.1	0.46	0.25	0.03	0.082	-0.33	-0.32
177	2	-0.46	-0.67	0.75	0.68	0.26	-0.26	-0.3	-0.32	-0.2	0.98	1.03	0.74	-0.32	-0.69	-1.16	-0.08
178	2	-0.87	0.84	0.03	-0.32	-0.44	-0.16	-0.54	-0.65	-0.32	1.13	0.64	-0.12	0.36	-0.087	-0.07	0.04
179	2	-0.11	0.26	1.63	1.44	0.25	-0.06	-0.78	-0.83	-1.63	0.94	0.795	0.13	0.4	-0.11	-0.7	-0.9
180	2	-0.2	0.09	-0.49	-0.16	-0.18	-0.03	-0.51	-0.65	-0.31	1.11	0.79	0.78	-0.03	-0.34	-0.4	-0.14
181	2	-0.63	-1.59	-1.08	-0.49	-0.5	-0.18	0.21	-0.17	0.07	1.36	1.04	0.89	0.21	-0.06	-0.054	0.0
182	2	-0.27	0.43	1.29	0.78	-0.64	-0.37	-0.81	-1.18	-0.72	0.74	0.57	0.47	0.02	-0.336	-0.36	-0.37
183	2	-0.9	-0.09	0.36	0.2	0.1	-0.39	-0.59	-0.09	-0.3	0.41	0.53	-0.04	-0.07	0.097	0.04	0.06
184	2	0.29	-0.38	0.37	0.37	-0.33	-0.19	-1.15	-0.51	-0.25	0.55	0.64	0.21	0.29	-0.12	0.079	0.0
185	2	-0.32	-0.19	0.93	0.66	-0.27	0.03	-0.25	-0.24	-0.01	0.31	0.14	0.08	-0.24	-0.21	-0.7	-0.18
186	2	0.3	0.05	0.87	0.23	0.28	0.4	-0.25	-0.4	-0.53	0.2	0.36	0.08	-0.07	-0.8	-0.5	-0.31
187	2	0.44	0.3	0.06	-0.02	-1.26	-0.6	-0.21	-0.5	0.21	0.73	0.5	0.4	-0.26	0.24	-0.11	-0.28
188	2	0.71	-0.64	-0.91	-0.6	-0.17	-0.14	-0.2	-0.22	-0.14	0.69	0.92	0.33	0.02	0.116	-0.09	0.3
189	2	1.13	0.69	-0.29	-0.48	-0.04	-0.37	-0.62	-0.28	-0.23	0.24	0.12	-0.05	-0.38	0.01	0.07	0.29
190	2	-0.31	-1.27	-0.99	-0.36	-0.4	-0.21	0.11	0.04	0.22	0.87	0.5	0.56	0.04	0.133	0.05	0.43
191	2	0.6	0.3	-0.54	-0.77	-0.51	-0.3	-0.42	-0.14	-0.03	0.5	0.24	-0.31	0.26	0.214	0.18	0.83
192	2	-0.11	0.54	1.42	0.78	-0.64	-0.67	-0.84	-0.891	-0.17	0.73	0.61	0.22	-0.35	-0.91	-0.17	-0.94
193	2	-0.32	-0.21	1.11	0.84	-0.14	-0.09	-0.37	-0.59	-0.4	0.44	0.25	0.04	0.08	-0.304	-0.39	-0.36
194	2	-0.42	0.16	0.87	0.47	0.22	0.07	-0.24	-0.74	-0.45	0.24	0.18	-0.06	-0.05	-0.295	-0.24	-0.27
195	2	-0.96	-0.27	1.89	1.61	0.82	0.44	-0.19	-1.0	-1.54	0.88	-0.21	0.5	0.34	-0.267	-1.22	-0.89
196	2	-0.14	0.21	0.84	0.19	-0.26	-0.1	-0.03	-0.09	0.0	0.25	0.29	0.55	-0.42	-0.204	-0.25	-0.56
197	2	0.06	-0.17	0.96	0.78	-0.03	-0.72	-0.83	-0.4	-0.22	0.83	0.83	0.75	-0.24	-0.37	-1.03	-0.22
198	2	-0.49	0.24	0.79	0.24	-0.06	-0.09	-0.28	-0.33	-0.34	0.37	0.31	-0.09	-0.044	-0.4	0.01	-0.05
199	2	-0.17	-0.03	-1.27	-0.78	-0.5	-0.53	-0.33	-0.86	-1.17	1.97	1.46	1.34	0.14	-0.41	-0.7	0.33
200	2	-0.35	0.14	0.87	0.33	-0.2	-0.44	-0.49	-0.44	-0.36	0.67	0.34	-0.1	0.06	-0.252	-0.21	-0.24
